Country,Type,Age Category,Capacity (MW),Capacity %
Algeria,Hydropower,40-49 years,0.0,0.0
Algeria,Hydropower,50+ years,0.172,0.7073879312216037
American Samoa,Utility-scale solar,0-9 years,0.0013106106194690267,100.0
American Samoa,Utility-scale solar,10-19 years,0.0,0.0
American Samoa,Utility-scale solar,20-29 years,0.0,0.0
American Samoa,Utility-scale solar,30-39 years,0.0,0.0
American Samoa,Utility-scale solar,40-49 years,0.0,0.0
American Samoa,Utility-scale solar,50+ years,0.0,0.0
Andorra,Hydropower,0-9 years,0.0,0.0
Andorra,Hydropower,10-19 years,0.0,0.0
Andorra,Hydropower,20-29 years,0.0,0.0
Andorra,Hydropower,30-39 years,0.0,0.0
Andorra,Hydropower,40-49 years,0.0,0.0
Andorra,Hydropower,50+ years,0.045,100.0
Angola,Oil and gas,0-9 years,0.804,16.226181670671075
Angola,Oil and gas,10-19 years,0.0,0.0
Angola,Oil and gas,20-29 years,0.0,0.0
Angola,Oil and gas,30-39 years,0.0,0.0
Angola,Oil and gas,40-49 years,0.0,0.0
Angola,Oil and gas,50+ years,0.0,0.0
Angola,Utility-scale solar,0-9 years,0.42095499999999997,8.495637195494208
Angola,Utility-scale solar,10-19 years,0.0,0.0
Angola,Utility-scale solar,20-29 years,0.0,0.0
Angola,Utility-scale solar,30-39 years,0.0,0.0
Angola,Utility-scale solar,40-49 years,0.0,0.0
Angola,Utility-scale solar,50+ years,0.0,0.0
Angola,Wind,0-9 years,0.0,0.0
Angola,Wind,10-19 years,0.05,1.0090908999173556
Angola,Wind,20-29 years,0.0,0.0
Angola,Wind,30-39 years,0.0,0.0
Angola,Wind,40-49 years,0.0,0.0
Angola,Wind,50+ years,0.0,0.0
Angola,Hydropower,0-9 years,2.77,55.9036358554215
Angola,Hydropower,10-19 years,0.11,2.219999979818182
Angola,Hydropower,20-29 years,0.52,10.494545359140497
Angola,Hydropower,30-39 years,0.0,0.0
Angola,Hydropower,40-49 years,0.0,0.0
Angola,Hydropower,50+ years,0.18,3.6327272397024797
Angola,Bioenergy,0-9 years,0.0,0.0
Angola,Bioenergy,10-19 years,0.1,2.018181799834711
Angola,Bioenergy,20-29 years,0.0,0.0
Angola,Bioenergy,30-39 years,0.0,0.0
Angola,Bioenergy,40-49 years,0.0,0.0
Angola,Bioenergy,50+ years,0.0,0.0
Antigua and Barbuda,Utility-scale solar,0-9 years,0.0075,100.0
Antigua and Barbuda,Utility-scale solar,10-19 years,0.0,0.0
Antigua and Barbuda,Utility-scale solar,20-29 years,0.0,0.0
Antigua and Barbuda,Utility-scale solar,30-39 years,0.0,0.0
Antigua and Barbuda,Utility-scale solar,40-49 years,0.0,0.0
Antigua and Barbuda,Utility-scale solar,50+ years,0.0,0.0
Argentina,Coal,0-9 years,0.0,0.0
Argentina,Coal,10-19 years,0.0,0.0
Argentina,Coal,20-29 years,0.0,0.0
Argentina,Coal,30-39 years,0.0,0.0
Argentina,Coal,40-49 years,0.375,0.8628117174801029
Argentina,Coal,50+ years,0.15,0.34512468699204113
Argentina,Oil and gas,0-9 years,7.5722,17.42235436560756
Argentina,Oil and gas,10-19 years,4.438,10.211089072471191
Argentina,Oil and gas,20-29 years,7.233,16.641912406756227
Argentina,Oil and gas,30-39 years,1.077,2.4779952526028555
Argentina,Oil and gas,40-49 years,0.436,1.003162423523533
